order_id,product_id,add_to_cart_order,reordered
1851408,21709,1,1
1851408,42719,2,1
1851408,36735,3,1
1851408,5161,4,1
1851408,11576,5,1
1851408,27104,6,0
1851408,19678,7,0
1851408,38383,8,0
1851408,37646,9,1
1851408,46206,10,0
1851408,5077,11,0
1851408,25659,12,0
1851408,9550,13,1
1851408,2238,14,1
1851513,43644,1,0
1851513,481,2,0
1851513,23484,3,0
1851513,35140,4,0
1851513,35249,5,0
1851513,43129,6,1
1851513,1285,7,0
1851513,46505,8,0
1851720,48135,1,1
1851720,711,2,0
1851720,39858,3,1
1851720,25242,4,1
1851720,48529,5,1
1851892,28226,1,0
1851892,13660,2,0
1851892,5393,3,1
1851892,23499,4,1
1851892,28836,5,1
1851892,24852,6,0
1851892,32689,7,1
1851892,13712,8,0
1851892,8092,9,1
1851892,6046,10,0
1851892,4799,11,0
1851892,21616,12,1
1851892,3464,13,0
1851892,18242,14,0
1851892,5450,15,0
1851892,14467,16,0
1851892,22827,17,0
1852170,19439,1,0
1852170,33290,2,0
1852170,3098,3,0
1852170,1006,4,0
1852170,39475,5,1
1852993,26857,1,0
1852993,47865,2,0
1852993,31268,3,0
1852993,274,4,0
1852993,2050,5,0
1852993,21841,6,0
1852993,24062,7,0
1853046,39270,1,1
1853046,2717,2,1
1853046,31748,3,1
1853046,31964,4,1
1853129,40332,1,0
1853129,13332,2,0
1853129,28427,3,1
1853129,5450,4,1
1853129,27086,5,1
1853129,26604,6,0
1853129,48812,7,0
1853129,16813,8,0
1853395,14421,1,1
1853395,48430,2,1
1853395,35277,3,1
1853395,48962,4,1
1853395,29586,5,1
1853395,32768,6,1
1853395,30108,7,1
1853395,10607,8,0
1853395,31683,9,0
1854269,45066,1,1
1854269,17027,2,1
1854269,671,3,1
1854269,12409,4,1
1854269,8041,5,0
1854269,31244,6,0
1854578,4562,1,1
1854578,20738,2,1
1854578,35921,3,1
1854578,33731,4,1
1854578,5646,5,1
1854578,13176,6,1
1854578,27966,7,1
1854578,22825,8,1
1854578,26471,9,0
1854578,33303,10,1
1854578,12384,11,1
1854578,11250,12,1
1854578,10132,13,1
1854578,33788,14,1
1854578,40706,15,1
1854578,8671,16,0
1854659,40545,1,1
1854659,21903,2,1
1854718,22658,1,1
1854718,31553,2,1
1854718,19678,3,0
1854718,20114,4,0
1854718,32256,5,0
1854718,26679,6,1
1854718,28476,7,1
1854718,44949,8,1
1854718,44626,9,0
1855213,5989,1,0
1855213,22035,2,1
1855213,31717,3,1
1855213,10060,4,1
1855213,33787,5,1
1855250,8866,1,1
1855250,36857,2,1
1855250,27554,3,1
1855250,25753,4,1
1855250,23586,5,1
1855250,12276,6,1
1855250,38374,7,1
1855250,37047,8,1
1855250,14332,9,0
1855250,27845,10,1
1855415,26914,1,1
1855415,19508,2,1
1855415,30489,3,1
1855415,44075,4,1
1855415,39425,5,1
1855415,48628,6,1
1855415,24852,7,1
1856450,47119,1,1
1856450,7963,2,1
1856450,16797,3,1
1856450,45061,4,0
1856450,17807,5,0
1856450,4210,6,0
1856587,49683,1,1
1856587,39561,2,1
1856587,39180,3,1
1856587,21083,4,1
1856587,42265,5,1
1856587,44987,6,1
1856587,21137,7,0
1856587,49533,8,0
1856587,17758,9,1
1856587,40763,10,1
1856994,40174,1,1
1856994,4600,2,1
1856994,27966,3,1
1856994,21903,4,1
1856994,27695,5,1
1856994,5450,6,0
1856994,29926,7,0
1856994,8277,8,0
1856994,12916,9,0
1856994,43963,10,0
1856994,10904,11,0
1856994,41335,12,0
1856994,24759,13,0
1856994,29594,14,0
1856994,7781,15,0
1856994,44146,16,0
1857022,4920,1,0
1857022,28576,2,0
1857022,40179,3,0
1857022,44987,4,0
1857022,30699,5,0
1857022,19393,6,0
1857022,43295,7,1
1857022,11512,8,1
1857022,40198,9,0
1857022,11777,10,0
1857022,24154,11,0
1857022,14904,12,0
1857022,2086,13,0
1857428,21616,1,0
1857428,12815,2,0
1857428,45063,3,0
1857444,29104,1,1
1857444,13517,2,1
1857444,1194,3,1
1857444,43352,4,1
1857444,39275,5,1
1857444,15902,6,1
1857444,31102,7,1
1857444,16953,8,1
1857444,28632,9,1
1857444,11075,10,1
1857444,35206,11,1
1857444,3207,12,1
1857444,11777,13,1
1857444,6846,14,1
1857444,8908,15,1
1857444,3529,16,1
1857444,40332,17,1
1857444,2133,18,1
1857444,40546,19,1
1857444,8366,20,1
1857587,31506,1,0
1857587,45106,2,0
1857587,35221,3,0
1857587,7963,4,0
1857587,14947,5,0
1857587,29487,6,0
1857587,23892,7,0
1857587,20865,8,0
1857587,26720,9,0
1857587,34287,10,0
1857587,44229,11,0
1857587,5969,12,1
1857587,26209,13,1
1857587,43961,14,0
1857587,49652,15,1
1857587,7733,16,0
1857587,8274,17,1
1857587,41273,18,1
1857587,33065,19,1
1857587,13276,20,0
1857587,28022,21,1
1857587,28246,22,1
1857587,47626,23,0
1857747,20339,1,1
1857747,10753,2,1
1857747,12576,3,1
1857747,13176,4,1
1857747,46979,5,1
1857747,2966,6,1
1857747,12075,7,1
1857747,17403,8,1
1858178,40567,1,1
1858178,2410,2,1
1858178,48455,3,1
1858178,35440,4,1
1858178,44048,5,1
1858178,25704,6,1
1858178,2536,7,0
1858178,21709,8,1
1858178,6991,9,1
1858178,20119,10,1
1858178,432,11,1
1858178,33819,12,1
1858178,37940,13,0
1858178,22782,14,1
1858178,37066,15,1
1858178,46023,16,1
1858178,19653,17,1
1858178,30340,18,1
1858178,18219,19,0
1858399,19115,1,1
1858399,34590,2,1
1858399,17706,3,1
1858399,37646,4,1
1858399,22825,5,1
1858399,5450,6,1
1858399,13176,7,1
1858399,14633,8,1
1858399,19006,9,0
1858399,32139,10,0
1858413,30440,1,1
1858413,28941,2,0
1858413,21137,3,0
1858576,42091,1,1
1858576,24838,2,0
1858576,13176,3,1
1858576,19057,4,1
1858576,42507,5,1
1858576,27671,6,1
1858576,5350,7,1
1858576,42828,8,1
1858576,4920,9,1
1858576,21137,10,1
1858576,46584,11,1
1858839,21267,1,1
1858839,33098,2,1
1858839,26384,3,1
1858839,1402,4,1
1859023,3896,1,1
1859023,24852,2,1
1859023,44142,3,1
1859023,8424,4,1
1859023,38456,5,1
1859023,28204,6,1
1859023,28553,7,1
1859023,9698,8,1
1859023,36070,9,1
1859023,16083,10,1
1859023,27999,11,1
1859023,5618,12,1
1859023,41248,13,0
1859023,10296,14,0
1859023,45635,15,0
1859023,17487,16,0
1859023,44514,17,0
1859023,18135,18,0
1859023,47042,19,0
1859434,32734,1,0
1859434,24964,2,0
1859434,3561,3,0
1859434,46383,4,0
1859434,40706,5,0
1859434,39812,6,0
1859434,44910,7,0
1859434,42736,8,0
1859434,38720,9,0
1859643,13370,1,1
1859643,15178,2,0
1859643,5991,3,1
1859643,19823,4,1
1859643,44142,5,1
1859643,16818,6,1
1859690,24852,1,1
1859690,17794,2,1
1859690,34969,3,0
1859690,20114,4,1
1859690,49567,5,0
1859690,7863,6,0
1859690,14095,7,0
1859690,19348,8,1
1859690,18963,9,0
1860044,9292,1,0
1860599,5460,1,1
1860599,39663,2,1
1860599,14127,3,1
1860599,27779,4,1
1860599,44234,5,1
1860624,13176,1,1
1860624,9076,2,1
1860624,26604,3,1
1860624,34949,4,1
1860624,23375,5,1
1860624,8670,6,1
1860624,32465,7,1
1860624,7628,8,1
1860995,45741,1,1
1860995,23554,2,1
1860995,5212,3,1
1860995,3339,4,1
1860995,45535,5,1
1860995,38777,6,1
1861000,8174,1,1
1861000,48135,2,0
1861000,46505,3,1
1861000,5077,4,1
1861000,37646,5,1
1861000,37067,6,1
1861000,29662,7,1
1861090,47216,1,0
1861090,26790,2,1
1861090,17568,3,0
1861090,4920,4,1
1861090,260,5,0
1861090,17668,6,1
1861090,44661,7,1
1861090,9006,8,1
1861090,18465,9,1
1861090,25931,10,1
1861090,46618,11,1
1861090,3142,12,1
1861090,24852,13,1
1861090,10385,14,1
1861090,28204,15,1
1861090,39877,16,1
1861090,6631,17,1
1861090,15902,18,1
1861090,45311,19,0
1861090,23783,20,1
1861090,12023,21,1
1861090,44560,22,1
1861090,38988,23,0
1861090,32911,24,1
1861090,38293,25,1
1861090,43504,26,0
1861090,43005,27,0
1861090,34893,28,0
1861135,48161,1,0
1861135,47447,2,0
1861135,3696,3,1
1861135,45290,4,1
1861135,43568,5,1
1861135,35181,6,1
1861135,4943,7,0
1861135,29921,8,0
1861135,48316,9,0
1861135,27147,10,0
1861135,48779,11,0
1861135,43973,12,0
1861135,27323,13,1
1861135,5994,14,0
1861238,7963,1,1
1861238,32981,2,1
1861238,27344,3,1
1861238,31915,4,0
1861238,8021,5,1
1861339,26292,1,1
1861339,24852,2,1
1861339,19934,3,1
1861339,4813,4,1
1861339,1158,5,1
1861339,46932,6,1
1861339,49517,7,1
1861339,9076,8,1
1861339,35782,9,1
1861339,46802,10,1
1861339,36735,11,1
1861339,34270,12,0
1861339,24759,13,0
1862148,12258,1,1
1862148,30962,2,1
1862148,24852,3,1
1862148,39275,4,1
1862148,29941,5,1
1862148,21329,6,1
1863709,32637,1,1
1863709,29195,2,0
1863709,43633,3,0
1863709,9928,4,0
1863709,43995,5,0
1863709,21903,6,1
1863709,42701,7,1
1863709,8424,8,1
1863709,28698,9,0
1863709,27086,10,1
1863709,19678,11,1
1863709,40571,12,1
1863709,33037,13,1
1863709,31717,14,1
1863709,23645,15,1
1863709,42828,16,1
1863709,25407,17,0
1864085,7310,1,0
1864085,43961,2,0
1864085,1516,3,0
1864085,9550,4,0
1864085,38456,5,1
1864085,37417,6,0
1864085,15294,7,0
1864085,8437,8,0
1864085,44632,9,0
1864085,24830,10,0
1864085,31563,11,0
1864802,23044,1,0
1864802,1194,2,0
1865399,46820,1,1
1865399,5646,2,0
1865399,939,3,1
1865399,16083,4,1
1865399,38456,5,1
1865399,9799,6,0
1865399,30290,7,0
1865399,45007,8,1
1865399,10749,9,0
1865399,21938,10,0
1865399,42701,11,0
1865399,8518,12,1
1865399,43768,13,0
1865399,12732,14,1
1865399,27355,15,0
1865494,13176,1,1
1865494,32905,2,1
1865494,34050,3,1
1865494,43165,4,0
1865494,38164,5,0
1865506,21709,1,1
1865506,26278,2,1
1865506,24706,3,1
1865506,19174,4,1
1865506,48679,5,0
1865506,2086,6,1
1865506,11440,7,0
1865506,20995,8,0
1865506,7493,9,0
1865506,2361,10,0
1865892,8571,1,1
1865892,19660,2,1
1865892,7862,3,1
1865892,33147,4,1
1866154,38689,1,1
1866154,2633,2,0
1866154,33050,3,0
1866154,42342,4,0
1866154,40338,5,0
1866154,13803,6,0
1866192,36107,1,1
1866192,28068,2,0
1866192,48819,3,0
1866192,42450,4,0
1866192,22454,5,0
1866192,39256,6,0
1866192,26564,7,0
1866612,38739,1,0
1866612,26620,2,0
1866612,44632,3,0
1866612,10106,4,1
1866612,32227,5,0
1866612,2086,6,0
1866612,31801,7,0
1866923,25133,1,1
1866923,13176,2,1
1866923,28199,3,1
1866923,39408,4,1
1866923,27639,5,1
1866923,29544,6,1
1867418,19508,1,0
1867418,21292,2,0
1867418,703,3,0
1867418,8571,4,1
1867418,31805,5,1
1867418,37687,6,0
1867418,6184,7,0
1867418,43352,8,0
1867418,13966,9,1
1867418,23719,10,0
1867430,45007,1,1
1867430,47209,2,1
1867430,8518,3,1
1867430,30776,4,1
1867430,13176,5,1
1867430,27966,6,0
1867430,17948,7,0
1867430,16249,8,1
1867430,42483,9,1
1867430,48775,10,0
1867430,14992,11,1
1867430,43192,12,0
1867430,34049,13,0
1867430,33339,14,0
1867430,21903,15,0
1867604,9927,1,1
1867604,432,2,1
1867604,13176,3,1
1867604,39275,4,1
1867604,47977,5,1
1867604,39928,6,1
1867604,28204,7,1
1867604,38444,8,1
1867703,8843,1,1
1867703,10509,2,1
1867703,32455,3,1
1867703,41787,4,0
1867949,1511,1,1
1867949,44632,2,1
1867949,21903,3,1
1867949,26364,4,1
1867949,37646,5,1
1867949,39275,6,1
1867949,33716,7,1
1867949,13176,8,1
1867949,22312,9,1
1867949,42397,10,1
1867949,14778,11,0
1867957,24852,1,1
1867957,27737,2,0
1867957,34243,3,1
1867957,35992,4,0
1867957,2962,5,1
1867957,22281,6,1
1867957,27104,7,1
1867957,26283,8,0
1867957,13733,9,0
1867976,6007,1,0
1867976,29926,2,0
1867995,41134,1,1
1867995,14437,2,1
1867995,47144,3,1
1867995,2245,4,1
1867995,44152,5,1
1867995,31043,6,1
1867995,41354,7,1
1867995,29778,8,0
1867995,33894,9,1
1867995,35619,10,1
1867995,45607,11,1
1867995,39469,12,1
1867995,881,13,1
1867995,8668,14,0
1867995,42026,15,0
1868201,35939,1,0
1868201,8518,2,1
1868201,21938,3,1
1868201,15536,4,1
1868201,47209,5,1
1868201,24186,6,1
1868201,18465,7,1
1868201,26894,8,1
1868201,13176,9,1
1868201,40723,10,1
1868201,47626,11,1
1868201,15290,12,1
1868201,28985,13,1
1868201,19019,14,1
1868201,7969,15,1
1868201,42265,16,1
1868201,4796,17,1
1868201,18078,18,1
1868201,45453,19,1
1868201,2452,20,1
1868201,45007,21,1
1868201,38662,22,1
1868201,9210,23,1
1868201,48364,24,1
1868201,43692,25,0
1868201,21497,26,1
1868201,48885,27,1
1868201,36940,28,1
1868201,16349,29,1
1868201,30406,30,0
1868201,2658,31,0
1868201,28590,32,1
1868201,32369,33,1
1868201,1979,34,1
1868201,6229,35,0
1868201,35898,36,1
1868201,13198,37,1
1868201,21137,38,0
1868201,47547,39,1
1868201,41665,40,0
1868201,4920,41,0
1868201,4472,42,0
1868201,47156,43,0
1868261,16965,1,0
1868261,21463,2,0
1868261,21903,3,1
1868261,31717,4,1
1868261,40706,5,1
1868261,26940,6,0
1868261,5876,7,0
1868814,9827,1,1
1868814,31278,2,1
1868814,45064,3,1
1868814,41406,4,1
1868814,41602,5,1
1868814,8072,6,1
1868814,25952,7,1
1868814,27179,8,1
1868814,41787,9,1
1868814,23645,10,1
1868814,40770,11,1
1868814,44843,12,1
1868814,39545,13,1
1868814,19539,14,1
1868814,34968,15,1
1868814,48455,16,0
1868814,42625,17,0
1868814,12782,18,0
1868814,11706,19,0
1868814,47006,20,0
1868814,17981,21,0
1868814,21131,22,0
1868814,4605,23,1
1868814,5198,24,1
1868814,13733,25,1
1868981,24852,1,1
1868981,35135,2,0
1868981,47766,3,0
1868981,18963,4,0
1868981,31717,5,0
1868981,17580,6,0
1868981,25705,7,1
1868981,40821,8,0
1868981,27966,9,0
1868981,29127,10,0
1868981,47652,11,0
1868981,2315,12,0
1868981,21903,13,0
1868981,26800,14,0
1868981,4799,15,0
1868999,24852,1,1
1868999,21471,2,1
1868999,43770,3,1
1868999,39581,4,1
1868999,4920,5,1
1868999,260,6,0
1868999,17096,7,1
1868999,46025,8,0
1868999,31553,9,1
1868999,44359,10,1
1868999,47734,11,1
1868999,28993,12,1
1868999,44142,13,1
1868999,14992,14,1
1868999,41950,15,0
1868999,26318,16,1
1868999,21962,17,0
1868999,22066,18,0
1868999,32498,19,1
1868999,22225,20,0
1868999,45076,21,0
1868999,16965,22,0
1869444,28963,1,1
1869444,48845,2,0
1869444,43463,3,0
1869444,26728,4,0
1869444,10749,5,1
1869444,1752,6,0
1869512,41149,1,1
1869512,42265,2,1
1869512,33846,3,1
1869512,26604,4,1
1869512,16797,5,1
1869512,46654,6,1
1869647,27243,1,0
1869647,13333,2,0
1869647,3243,3,1
1869647,26280,4,0
1869647,38739,5,1
1869647,40348,6,0
1869647,1086,7,0
1869647,10235,8,0
1869647,40420,9,0
1869676,24852,1,1
1869676,45066,2,1
1869676,13798,3,1
1869676,20580,4,1
1869676,20144,5,1
1869676,4957,6,1
1869676,8479,7,1
1869676,10749,8,1
1869676,47672,9,1
1869676,9076,10,1
1869676,31717,11,1
1869676,15392,12,1
1869676,2295,13,1
1869676,46069,14,1
1869676,8421,15,0
1869676,4086,16,0
1869676,20034,17,0
1869676,28993,18,0
1869676,20512,19,0
1870477,1940,1,0
1870477,49235,2,1
1870477,25706,3,1
1870477,13708,4,0
1870477,19445,5,0
1870477,36316,6,1
1870477,11598,7,1
1870477,35303,8,1
1870477,1164,9,0
1870477,29616,10,0
1870477,31992,11,0
1870753,8277,1,1
1870753,24852,2,1
1870753,33674,3,1
1870753,38544,4,1
1870753,42265,5,1
1870753,45177,6,1
1870753,12000,7,1
1870753,20512,8,1
1870753,33731,9,1
1870753,5134,10,1
1870753,5212,11,0
1870753,39783,12,0
1870753,16797,13,0
1870753,39275,14,1
1870753,27316,15,1
1870753,27845,16,1
1870770,30252,1,1
1870770,16589,2,1
1870770,24852,3,1
1870770,41198,4,0
1870770,13535,5,0
1870891,13166,1,1
1870891,13176,2,1
1870891,30233,3,1
1870891,28928,4,1
1870891,9515,5,1
1870891,21137,6,1
1870891,27695,7,1
1870891,9825,8,0
1870891,36606,9,0
1870891,27142,10,1
1870891,48364,11,0
1870891,49075,12,1
1870891,17260,13,0
1870891,48802,14,1
1870891,45014,15,0
1870891,25138,16,0
1870891,19660,17,0
1870891,5450,18,1
1870891,36695,19,0
1870891,9839,20,0
1870891,39040,21,1
1870891,17284,22,0
1870891,8277,23,0
1870891,5876,24,1
1870891,8174,25,0
1870947,5769,1,0
1871132,37460,1,0
1871132,41990,2,1
1871132,18778,3,1
1871132,14852,4,1
1871132,16824,5,1
1871132,14168,6,1
1871132,42613,7,1
1871132,17807,8,0
1871132,9058,9,0
1871132,42807,10,0
1871132,23744,11,0
1871207,11440,1,1
1871207,27966,2,1
1871207,34243,3,1
1871207,32981,4,1
1871207,6748,5,1
1871207,45437,6,1
1871207,34530,7,1
1871207,18232,8,1
1871207,12456,9,1
1871207,26315,10,1
1871207,26168,11,1
1871207,45537,12,1
1871207,39004,13,1
1871207,210,14,1
1871207,47029,15,1
1871207,33572,16,1
1871207,16768,17,1
1871207,30233,18,1
1871207,22963,19,1
1871207,16759,20,1
1871207,37766,21,1
1871207,37687,22,1
1871207,43122,23,1
1871207,13176,24,1
1871207,37646,25,1
1871207,21405,26,1
1871207,26209,27,1
1871207,41950,28,1
1871207,47209,29,1
1871207,21137,30,1
1871207,4544,31,0
1871207,11068,32,0
1871207,47672,33,0
1871207,5077,34,0
1871444,17381,1,1
1871671,20588,1,1
1871671,38077,2,1
1871671,36313,3,0
1871671,28666,4,0
1871671,35188,5,0
1871671,3663,6,0
1871671,20406,7,0
1871671,3873,8,1
1871674,39276,1,1
1871674,15399,2,1
1871674,36165,3,1
1871674,8251,4,1
1871674,31717,5,1
1871674,35495,6,1
1871674,8447,7,1
1871674,27156,8,1
1871674,3243,9,1
1871674,12366,10,1
1871674,39947,11,0
1871674,45723,12,1
1871674,16589,13,0
1871674,21831,14,0
1871674,49211,15,0
1871674,46443,16,0
1871674,3545,17,0
1871674,32864,18,1
1871695,13042,1,0
1871695,22362,2,1
1872027,36481,1,1
1872027,26209,2,0
1872027,31328,3,0
1872027,14462,4,0
1872027,21492,5,0
1872027,41983,6,0
1872553,44632,1,1
1872553,24852,2,1
1872553,24605,3,0
1872553,39161,4,0
1872553,17140,5,0
1872696,21962,1,0
1872696,17283,2,1
1872696,34027,3,0
1872696,27325,4,1
1872696,35620,5,0
1872820,33489,1,0
1872820,25146,2,0
1872820,31663,3,0
1872820,39275,4,0
1872820,9426,5,0
1872820,13176,6,0
1872820,25157,7,0
1872820,28745,8,0
1872820,41950,9,0
1872820,20738,10,0
1872920,36216,1,1
1872920,33000,2,1
1872920,8467,3,1
1872920,32691,4,1
1872961,611,1,0
1872961,27344,2,0
1872961,13245,3,0
1872961,13176,4,1
1872961,49566,5,1
1872961,45013,6,0
1872961,26497,7,0
1872961,30252,8,0
1872961,33468,9,0
1872961,34969,10,0
1872961,30391,11,1
1872961,10246,12,1
1872961,27104,13,1
1873590,22934,1,1
1873590,41650,2,1
1873590,40616,3,1
1873663,35221,1,1
1873663,49191,2,1
1873663,44632,3,1
1873663,21709,4,1
1873663,17191,5,0
1874144,38662,1,1
1874144,21903,2,1
1874144,29837,3,1
1874144,16349,4,1
1874144,26940,5,1
1874144,8955,6,0
1874144,33846,7,1
1874144,13852,8,0
1874824,41950,1,1
1874824,45066,2,1
1874824,24852,3,1
1874824,49683,4,1
1874824,20574,5,1
1874824,27845,6,1
1874824,25890,7,1
1874824,24830,8,1
1874824,24799,9,1
1874824,25753,10,1
1874824,48395,11,1
1874824,46738,12,0
1874824,22721,13,1
1874824,44683,14,0
1874824,38293,15,1
1874940,46041,1,1
1874940,32689,2,1
1874940,38768,3,1
1874940,16953,4,1
1874940,8803,5,1
1874940,20345,6,0
1874940,44172,7,0
1874940,8553,8,1
1875051,16987,1,1
1875051,32230,2,1
1875051,5450,3,1
1875051,19019,4,0
1875051,13176,5,1
1875051,47626,6,0
1875051,45123,7,1
1875051,48679,8,1
1875051,12357,9,0
1875051,24184,10,0
1875051,26940,11,0
1875051,15016,12,0
1875051,45007,13,1
1876149,26209,1,1
1876149,36186,2,1
1876149,5146,3,1
1876149,35948,4,1
1876149,48426,5,1
1876149,15949,6,1
1876149,29509,7,1
1876149,7349,8,1
1876149,27662,9,1
1876149,2120,10,1
1876149,49217,11,1
1876149,31981,12,1
1876557,24838,1,1
1876557,11619,2,0
1876557,15842,3,0
1876558,17352,1,0
1876558,32030,2,0
1876558,48364,3,1
1876558,39475,4,1
1876558,18818,5,1
1876558,27086,6,1
1876558,45594,7,1
1876558,1529,8,1
1876558,35833,9,1
1876648,32578,1,1
1876648,9839,2,1
1876648,6336,3,1
1876648,14678,4,1
1876702,25146,1,1
1876702,24852,2,1
1876702,24098,3,0
1876702,9009,4,1
1876702,31640,5,1
1876702,37229,6,1
1876702,36393,7,1
1876702,31966,8,1
1876702,27796,9,1
1876702,9551,10,1
1876702,289,11,0
1876702,35042,12,0
1876702,34472,13,0
1876702,20749,14,0
1876702,39046,15,0
1876702,35365,16,0
1877314,39561,1,1
1877314,45445,2,1
1877314,9623,3,1
1877314,43087,4,1
1877314,31334,5,0
1877314,25072,6,1
1877314,40921,7,1
1877314,29801,8,1
1877314,16696,9,1
1877314,10032,10,0
1877314,3678,11,1
1877716,3957,1,1
1877762,41787,1,0
1877762,8309,2,1
1877762,43662,3,1
1877762,42719,4,1
1877762,6631,5,1
1877762,18618,6,0
1877762,40709,7,1
1877762,4477,8,1
1877762,1511,9,1
1877762,26850,10,0
1877762,10779,11,0
1877762,21614,12,0
1877762,40396,13,0
1877762,36680,14,0
1877762,14651,15,0
1877762,9178,16,0
1877762,3717,17,0
1877762,35233,18,0
1877762,43961,19,1
1877762,11069,20,0
1877762,49683,21,1
1877762,38996,22,0
1877855,45128,1,1
1877855,46149,2,1
1877855,196,3,1
1877878,18531,1,1
1877878,10107,2,0
1877878,2078,3,1
1877878,11520,4,1
1877878,27845,5,1
1877878,8671,6,1
1877878,16965,7,1
1878155,47209,1,1
1879348,13176,1,1
1879348,21903,2,1
1879348,17948,3,1
1879348,27966,4,1
1879348,26800,5,1
1879348,2966,6,1
1879348,99,7,1
1879348,48857,8,1
1879348,22963,9,1
1879348,36406,10,1
1879348,30391,11,1
1879348,45066,12,1
1879348,8192,13,1
1879348,21616,14,1
1879348,21137,15,1
1879348,1025,16,1
1879348,26940,17,1
1879348,32689,18,1
1879348,20152,19,1
1879348,4658,20,1
1879348,10343,21,1
1879348,20114,22,1
1879348,32099,23,1
1879348,26177,24,1
1879348,27845,25,1
1880062,27548,1,1
1880062,42342,2,1
1880062,24082,3,1
1880062,25133,4,1
1880062,5479,5,1
1880062,27625,6,0
1880062,35887,7,1
1880062,22765,8,1
1880201,19604,1,1
1880201,32689,2,1
1880201,30720,3,1
1880201,42736,4,1
1880201,25686,5,0
1880232,47209,1,1
1880232,14084,2,1
1880232,48104,3,1
1880232,3142,4,1
1880232,8193,5,0
1880232,13829,6,0
1880459,2480,1,1
1880459,24852,2,1
1880459,5450,3,1
1880459,27845,4,0
1880459,43545,5,0
1880459,36488,6,0
1880459,4920,7,0
1880459,41972,8,1
1880459,37257,9,0
1880459,33089,10,0
1880459,16589,11,0
1880459,16759,12,1
1880459,7381,13,0
1881389,9531,1,1
1881469,23032,1,0
1881469,207,2,1
1881469,37063,3,1
1881469,34182,4,1
1881469,48666,5,1
1881469,31238,6,1
1881469,44129,7,1
1881469,37731,8,1
1881469,28083,9,0
1881897,17630,1,1
1881897,16759,2,1
1881897,22935,3,1
1881897,47209,4,1
1881897,26940,5,1
1881897,29311,6,1
1881897,19057,7,1
1881897,13176,8,1
1881897,36764,9,1
1881897,46313,10,1
1881897,7461,11,1
1881897,24964,12,1
1881897,27845,13,1
1881897,32839,14,1
1881897,48679,15,1
1881897,27521,16,1
1881897,27999,17,1
1881897,41220,18,1
1881897,23879,19,1
1881897,21195,20,1
1881897,45437,21,1
1881897,258,22,1
1881897,2132,23,1
1881897,30909,24,1
1881897,18811,25,1
1881897,41950,26,0
1881897,44359,27,0
1881917,6873,1,0
1881917,19370,2,0
1881917,44910,3,1
1881917,36305,4,0
1881917,26209,5,1
1881917,48523,6,0
1881917,2361,7,0
1881917,24009,8,0
1881917,9825,9,1
1881917,8277,10,0
1881917,46969,11,0
1881917,24852,12,1
1881917,46906,13,0
1881917,23375,14,0
1881965,45066,1,0
1881965,47766,2,1
1881965,49683,3,1
1881965,44359,4,1
1881965,15290,5,1
1881965,2295,6,1
1881965,39812,7,1
1881965,13292,8,0
1881965,24213,9,0
1881965,47830,10,0
1881965,38222,11,0
1881965,44247,12,0
1881965,35756,13,0
1881965,8911,14,0
1882289,38185,1,1
1882289,40452,2,1
1882289,41845,3,0
1882289,12086,4,0
1882289,1217,5,0
1882289,34986,6,1
1882289,6510,7,0
1882289,37886,8,0
1882289,45009,9,1
1882289,49226,10,0
1882702,45004,1,1
1882718,47626,1,1
1882718,40354,2,1
1882718,37366,3,1
1882718,19333,4,1
1882718,32303,5,1
1882718,36214,6,1
1882718,13536,7,1
1882718,3990,8,1
1882718,169,9,1
1882718,35723,10,1
1882718,365,11,1
1882718,24852,12,1
1882718,39275,13,0
1882718,7736,14,0
1882718,49060,15,1
1882718,20114,16,0
1882718,41259,17,0
1882718,26209,18,0
1882718,36136,19,0
1882718,37107,20,0
1882718,28257,21,0
1882718,18880,22,0
1882718,28842,23,0
1882718,36443,24,0
1882718,17545,25,0
1882718,8536,26,1
1883014,32869,1,1
1883014,23765,2,0
1883014,5450,3,1
1883014,49128,4,0
1883014,28021,5,0
1883014,5876,6,1
1883014,30518,7,0
1883014,43961,8,1
1883014,11481,9,1
1883014,23644,10,1
1883014,24160,11,1
1883014,27811,12,0
1883090,13176,1,1
1883090,47766,2,1
1883090,48205,3,1
1883090,28985,4,1
1883090,34243,5,1
1883090,7628,6,1
1883090,12455,7,1
1883090,25630,8,1
1883090,44683,9,1
1883090,47144,10,1
1883090,14791,11,1
1883090,46785,12,1
1883090,27044,13,1
1883090,19653,14,1
1883090,4595,15,0
1884219,24852,1,1
1884219,17706,2,0
1884219,45249,3,0
1884219,39190,4,0
1884219,13870,5,0
1884500,16611,1,1
1884500,21461,2,0
1884500,12817,3,0
1884500,7781,4,0
1884500,16168,5,0
1884581,1940,1,1
1884581,27730,2,1
1884581,25804,3,1
1884581,8174,4,1
1884581,4562,5,1
1884581,4086,6,1
1884581,21137,7,1
1884830,31288,1,1
1884830,25852,2,1
1884830,23099,3,1
1884830,43352,4,1
1884830,45570,5,1
1884830,28756,6,1
1884830,12029,7,1
1884830,31433,8,1
1884830,42397,9,0
1884830,26629,10,0
1884830,5020,11,0
1884830,17862,12,0
1884830,31717,13,1
1884830,21938,14,0
1884830,38777,15,0
1885028,5479,1,1
1885028,18761,2,0
1885028,15349,3,0
1885028,46667,4,0
1885028,854,5,0
1885038,14633,1,0
1885038,37938,2,0
1885038,27344,3,0
